ORIGIN,DEST,ROUTE,total_flights,avg_dep_delay,avg_arr_delay,delay_rate,cancellation_rate,avg_distance,avg_air_time
BDL,MDW,BDL → MDW,309,7.9870550161812295,7.032362459546926,0.1423948220064725,0.045307443365695796,776.7637540453075,116.91585760517799
BDL,MIA,BDL → MIA,312,20.083333333333332,21.57371794871795,0.17307692307692307,0.035256410256410256,1194.0,160.3397435897436
BDL,MSP,BDL → MSP,439,6.492027334851937,6.7995444191343966,0.1070615034168565,0.01366742596810934,1050.0,152.61731207289293
BDL,MYR,BDL → MYR,151,6.231788079470198,7.423841059602649,0.10596026490066225,0.026490066225165563,664.0,92.56953642384106
BDL,ORD,BDL → ORD,985,9.668020304568527,10.57969543147208,0.15126903553299492,0.024365482233502538,783.0,122.66395939086294
BDL,PBI,BDL → PBI,199,12.557788944723619,14.100502512562814,0.22613065326633167,0.04522613065326633,1133.0,154.34170854271358
BDL,PHL,BDL → PHL,431,13.034802784222737,13.526682134570766,0.12296983758700696,0.025522041763341066,196.0,50.72853828306265
BDL,RDU,BDL → RDU,57,4.105263157894737,3.6666666666666665,0.05263157894736842,0.017543859649122806,532.0,83.57894736842105
BDL,RSW,BDL → RSW,226,21.3141592920354,22.0,0.23893805309734514,0.05309734513274336,1180.0,162.88053097345133
BDL,SFO,BDL → SFO,17,39.05882352941177,22.88235294117647,0.23529411764705882,0.11764705882352941,2625.0,303.11764705882354
BDL,SJU,BDL → SJU,307,37.416938110749186,41.37459283387622,0.44625407166123776,0.02280130293159609,1666.0,206.42019543973942
BDL,STL,BDL → STL,50,2.46,2.14,0.06,0.02,957.0,141.44
BDL,TPA,BDL → TPA,390,16.266666666666666,15.228205128205127,0.24102564102564103,0.017948717948717947,1111.0,156.3948717948718
BET,ANC,BET → ANC,313,12.252396166134185,13.226837060702875,0.2523961661341853,0.01597444089456869,399.0,55.594249201277954
BFF,DEN,BFF → DEN,280,10.064285714285715,13.271428571428572,0.15,0.03214285714285714,150.0,34.56071428571428
BFF,LAR,BFF → LAR,2,0.0,0.0,0.0,0.0,115.0,25.0
BFF,LBF,BFF → LBF,12,19.25,17.916666666666668,0.3333333333333333,0.08333333333333333,160.0,28.75
BFF,PIR,BFF → PIR,6,0.0,0.0,0.0,0.0,241.0,38.166666666666664
BFL,DEN,BFL → DEN,263,9.418250950570343,9.684410646387832,0.11026615969581749,0.026615969581749048,845.0,116.72243346007605
BFL,DFW,BFL → DFW,273,17.164835164835164,18.205128205128204,0.1794871794871795,0.047619047619047616,1271.0,149.95970695970695
BFL,PHX,BFL → PHX,476,23.186974789915965,22.907563025210084,0.1407563025210084,0.014705882352941176,425.0,68.06302521008404
BFL,SFO,BFL → SFO,177,13.915254237288135,15.107344632768362,0.14689265536723164,0.022598870056497175,238.0,43.57627118644068
BFM,DEN,BFM → DEN,16,12.8125,13.3125,0.1875,0.0,1132.0,161.8125
BFM,MCO,BFM → MCO,1,0.0,0.0,0.0,0.0,434.0,64.0
BFM,ORD,BFM → ORD,10,13.6,19.7,0.4,0.0,782.0,114.8
BGM,DTW,BGM → DTW,222,22.86936936936937,22.07207207207207,0.14414414414414414,0.0045045045045045045,378.0,65.42792792792793
BGM,LGA,BGM → LGA,38,20.68421052631579,25.0,0.21052631578947367,0.05263157894736842,147.0,35.1578947368421
BGR,ATL,BGR → ATL,3,9.666666666666666,4.0,0.0,0.0,1134.0,150.0
BGR,BOS,BGR → BOS,45,3.5555555555555554,3.533333333333333,0.06666666666666667,0.0,201.0,39.955555555555556
BGR,CLT,BGR → CLT,166,14.975903614457831,15.524096385542169,0.16265060240963855,0.018072289156626505,921.0,134.30722891566265
BGR,DCA,BGR → DCA,363,19.25619834710744,19.371900826446282,0.21763085399449036,0.04132231404958678,590.0,92.93112947658402
BGR,DFW,BGR → DFW,6,9.5,0.0,0.0,0.16666666666666666,1717.0,181.5
BGR,DTW,BGR → DTW,10,4.5,0.7,0.0,0.0,750.0,104.2
BGR,EWR,BGR → EWR,157,17.0828025477707,19.46496815286624,0.2484076433121019,0.09554140127388536,393.0,68.53503184713375
BGR,FLL,BGR → FLL,9,3.2222222222222223,6.333333333333333,0.2222222222222222,0.1111111111111111,1438.0,178.66666666666666
BGR,IAD,BGR → IAD,7,0.0,0.0,0.0,0.0,601.0,93.42857142857143
BGR,JFK,BGR → JFK,125,7.816,9.088,0.152,0.032,382.0,63.472
BGR,LGA,BGR → LGA,365,18.213698630136985,19.106849315068494,0.2,0.038356164383561646,378.0,67.8082191780822
BGR,ORD,BGR → ORD,144,11.715277777777779,12.208333333333334,0.16666666666666666,0.020833333333333332,978.0,141.96527777777777
BGR,PHL,BGR → PHL,204,9.446078431372548,8.769607843137255,0.1323529411764706,0.04411764705882353,473.0,80.68627450980392
